GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0
2024-04-13T16:55:51.426043+00:00,G10,-1875295.7950115828,17487908.42948169,20006045.34642296,22887088.514150716,46.0
2024-04-13T16:55:51.426043+00:00,G21,15811032.125466714,2204765.4244615277,21798668.170621246,21668084.15422245,38.9
2024-04-13T16:55:51.426043+00:00,G27,23046627.69250724,13310191.498274736,-3389052.5678718076,22285024.43483292,47.2
2024-04-13T16:55:51.426043+00:00,G28,5142136.673202473,25878076.300296128,-3085791.6003168947,23701525.169956665,37.7
2024-04-13T16:55:51.426043+00:00,G32,7554264.716049855,17748176.2149791,18555517.77801361,21333453.080584917,48.4
2024-04-13T16:55:51.426043+00:00,G03,23095791.28094616,-11994505.336349323,4819135.006488837,24030954.962725755,25.7
2024-04-13T16:55:52.426043+00:00,G02,14688838.003689101,-4560855.709516044,22122810.11916386,22692916.122055057,35.5
2024-04-13T16:55:52.426043+00:00,G03,23095393.04218031,-11993969.612555213,4822290.865854014,24032854.146096617,31.0
2024-04-13T16:55:52.426043+00:00,G08,25123869.330906034,4861062.954874066,7785179.134743299,21225409.148058597,44.0
2024-04-13T16:55:52.426043+00:00,G10,-1877409.0823881999,17489245.77383767,20004632.7574948,22887478.246018585,45.6
2024-04-13T16:55:52.426043+00:00,G21,15811487.44894058,2207374.477423435,21798160.69188914,21667792.17670208,40.6
2024-04-13T16:55:52.426043+00:00,G27,23046175.037066936,13310239.896329891,-3392165.872632013,22285612.61119041,40.1
2024-04-13T16:55:52.426043+00:00,G28,5141906.599811541,25878495.19357177,-3082646.5142137096,23701057.77879175,41.9
2024-04-13T16:55:52.426043+00:00,G32,7552115.06658514,17747331.475441094,18557200.264734555,21333746.872314453,47.2
2024-04-13T16:55:53.426043+00:00,G02,14689311.013434386,-4558203.916935727,22123075.01968265,22692454.426136803,35.4
2024-04-13T16:55:53.426043+00:00,G03,23094994.50469991,-11993433.632374205,4825446.646170368,24032411.6498486,32.3
2024-04-13T16:55:53.426043+00:00,G08,25124679.57082464,4861689.221113918,7782255.759035771,21225648.397496622,43.5
2024-04-13T16:55:53.426043+00:00,G10,-1879522.1450947123,17490583.15061854,20003219.746721815,22887871.572631307,37.6
2024-04-13T16:55:53.426043+00:00,G21,15811942.917553574,2209983.4311495586,21797652.77266213,21667495.382921603,37.5
2024-04-13T16:55:53.426043+00:00,G27,23045722.03549044,13310288.156447405,-3395279.107388353,22286197.506906956,41.1
2024-04-13T16:55:53.426043+00:00,G28,5141676.505466656,25878913.707672678,-3079501.362430158,23700579.917496193,48.9
2024-04-13T16:55:53.426043+00:00,G32,7549965.177149493,17746486.77491928,18558882.36561916,21334046.666918892,39.6
2024-04-13T16:55:54.426043+00:00,G02,14689784.188752208,-4555552.124844595,22123339.469393805,22692005.957483597,31.2
2024-04-13T16:55:54.426043+00:00,G08,25125489.51231597,4862315.293787925,7779332.221197768,21225887.926138133,41.4
2024-04-13T16:55:54.426043+00:00,G10,-1881634.98313752,17491920.559797008,20001806.314102523,22888262.211910494,42.5
2024-04-13T16:55:54.426043+00:00,G21,15812398.531277787,2212592.2855280656,21797144.412964065,21667199.77575594,34.1
2024-04-13T16:55:54.426043+00:00,G27,23045268.687775176,13310336.278676856,-3398392.2720147385,22286785.089957044,45.1
2024-04-13T16:55:54.426043+00:00,G28,5141446.390130494,25879331.84256886,-3076356.1452308525,23700110.43230515,46.6
2024-04-13T16:55:54.426043+00:00,G32,7547815.047753423,17745642.113450855,18560564.08065441,21334348.555549458,46.6
2024-04-13T16:55:55.426043+00:00,G02,14690257.529651985,-4552900.333218945,22123603.468302093,22691560.769471325,31.6
2024-04-13T16:55:55.426043+00:00,G08,25126299.155335583,4862941.172926606,7776408.521308677,21226129.583706208,42.7
2024-04-13T16:55:55.426043+00:00,G10,-1883747.596425728,17493258.001284502,20000392.45970032,22888657.63254934,48.0
2024-04-13T16:55:55.426043+00:00,G21,15812854.290083919,2215201.0404391065,21796635.612820353,21666912.265491307,36.5
2024-04-13T16:55:55.426043+00:00,G27,23044814.993913263,13310384.263068415,-3401505.3664218117,22287377.803371143,42.8
2024-04-13T16:55:55.426043+00:00,G28,5141216.253745336,25879749.59826748,-3073210.8626010222,23699641.540421516,40.0
2024-04-13T16:55:55.426043+00:00,G32,7545664.678393179,17744797.491066836,18562245.40983901,21334646.53533125,46.8
2024-04-13T16:55:55.426043+00:00,G03,23094196.539957818,-11992360.91104788,4831757.9202144025,24029172.134373445,23.9
2024-04-13T16:55:56.426043+00:00,G02,14690731.036134902,-4550248.54208097,22123867.01640768,22691114.080740325,31.7
2024-04-13T16:55:56.426043+00:00,G08,25127108.499867816,4863566.858581949,7773484.659344432,21226364.610191543,34.5
2024-04-13T16:55:56.426043+00:00,G10,-1885859.9849524945,17494595.47504567,19998978.183522347,22889053.36729211,41.2
2024-04-13T16:55:56.426043+00:00,G21,15813310.19397911,2217809.695971563,21796126.372215755,21666615.785814755,38.4
2024-04-13T16:55:56.426043+00:00,G27,23044360.9538756,13310432.109674841,-3404618.3906643605,22287964.199806415,43.5
2024-04-13T16:55:56.426043+00:00,G28,5140986.096253138,25880166.974776898,-3070065.5145163955,23699164.551636845,34.3
2024-04-13T16:55:56.426043+00:00,G32,7543514.069135786,17743952.907826513,18563926.35311587,21334944.55001348,44.6
2024-04-13T16:55:56.426043+00:00,G03,23093797.115905516,-11991824.174033761,4834913.389091683,24028723.04194312,29.4
2024-04-13T16:55:57.426043+00:00,G02,14691204.708200375,-4547596.7514630975,22124130.11370969,22690662.29654575,35.4
2024-04-13T16:55:57.426043+00:00,G03,23093397.399553098,-11991287.188888332,4838068.7292560935,24030624.63344403,35.9
2024-04-13T16:55:57.426043+00:00,G08,25127917.545846384,4864192.350767587,7770560.635463348,21226602.952218246,36.5
2024-04-13T16:55:57.426043+00:00,G10,-1887972.148762322,17495932.98107751,19997563.485541455,22889437.68959248,43.5
2024-04-13T16:55:57.426043+00:00,G21,15813766.242935935,2220418.252016638,21795616.691173546,21666315.99059683,40.0
2024-04-13T16:55:57.426043+00:00,G27,23043906.567660335,13310479.818545396,-3407731.3446127637,22288550.596241694,41.6
2024-04-13T16:55:57.426043+00:00,G28,5140755.917620835,25880583.972059242,-3066920.101302009,23698704.070758156,36.8
2024-04-13T16:55:57.426043+00:00,G32,7541363.220043662,17743108.363787007,18565606.91043185,21335245.845336642,45.4
2024-04-13T16:55:58.426043+00:00,G02,14691678.545855798,-4544944.961352872,22124392.76021168,22690196.726679157,37.6
2024-04-13T16:55:58.426043+00:00,G03,23092997.384660274,-11990749.94713614,4841223.990235686,24030164.756779145,31.9
2024-04-13T16:55:58.426043+00:00,G08,25128726.293231137,4864817.649516829,7767636.449729881,21226844.923890237,42.9
2024-04-13T16:55:58.426043+00:00,G10,-1890084.0876079956,17497270.51919222,19996148.365925997,22889840.299721036,47.2
2024-04-13T16:55:58.426043+00:00,G21,15814222.436914628,2223026.7083945423,21795106.569730878,21666026.66550955,43.4
2024-04-13T16:55:58.426043+00:00,G27,23043451.83527163,13310527.389729302,-3410844.2280942486,22289147.46280761,34.6
2024-04-13T16:55:58.426043+00:00,G28,5140525.717780627,25881000.590140436,-3063774.6228013826,23698238.808519807,33.9
2024-04-13T16:55:58.426043+00:00,G32,7539212.131095267,17742263.858972713,18567287.081799176,21335542.01029579,50.3
2024-04-13T16:55:59.426043+00:00,G02,14692152.54905882,-4542293.172016036,22124654.955889676,22689740.126224488,33.5
2024-04-13T16:55:59.426043+00:00,G08,25129534.741990995,4865442.7548702285,7764712.102175423,21227087.4539692,41.3
2024-04-13T16:55:59.426043+00:00,G10,-1892195.8016665643,17498608.089470893,19994732.824559905,22890230.624896307,49.2
2024-04-13T16:55:59.426043+00:00,G21,15814678.775912171,2225635.065136788,21794596.007883765,21665737.37532271,42.4
2024-04-13T16:55:59.426043+00:00,G27,23042996.756669372,13310574.82328008,-3413957.041240475,22289735.95326902,39.7
2024-04-13T16:55:59.426043+00:00,G28,5140295.496675264,25881416.829026844,-3060629.0790056256,23697761.54053165,47.2
2024-04-13T16:55:59.426043+00:00,G32,7537060.802405791,17741419.39346136,18568966.86712364,21335843.619722877,49.3
2024-04-13T16:56:00.426043+00:00,G02,14692626.717803095,-4539641.383517017,22124916.700739708,22689292.530082166,36.2
2024-04-13T16:56:00.426043+00:00,G08,25130342.89211804,4866067.666886239,7761787.592747618,21227318.88570968,36.0
2024-04-13T16:56:00.426043+00:00,G10,-1894307.2907858947,17499945.691785958,19993316.861547835,22890624.85892035,47.1
2024-04-13T16:56:00.426043+00:00,G21,15815135.259925814,2228243.322275113,21794085.005627956,21665437.580104787,45.7
2024-04-13T16:56:00.426043+00:00,G27,23042541.331855148,13310622.119247062,-3417069.7838971503,22290324.75783434,39.3
2024-04-13T16:56:00.426043+00:00,G28,5140065.254269917,25881832.688684437,-3057483.4702112153,23697294.149366736,45.2
2024-04-13T16:56:00.426043+00:00,G31,10435231.386561532,20610088.964471832,-12955924.439249877,24694700.144239683,26.0
2024-04-13T16:56:00.426043+00:00,G32,7534909.233968329,17740574.967283223,18570646.26640593,21336144.321738634,49.4
2024-04-13T16:56:01.426043+00:00,G02,14693101.052113991,-4536989.5957426755,22125177.994775284,22688833.870501798,36.0
2024-04-13T16:56:01.426043+00:00,G08,25131150.743516266,4866692.385555316,7758862.921712776,21227560.229173835,42.0
2024-04-13T16:56:01.426043+00:00,G10,-1896418.5549639827,17501283.326105006,19991900.47689379,22891017.871429153,41.4
2024-04-13T16:56:01.426043+00:00,G21,15815591.888912914,2230851.47961438,21793573.563003764,21665142.880350444,41.5
2024-04-13T16:56:01.426043+00:00,G27,23042085.560809154,13310669.277681658,-3420182.456056779,22290908.43203565,45.6
2024-04-13T16:56:01.426043+00:00,G28,5139834.990502929,25882248.169127814,-3054337.796347007,23696823.47756089,46.7
2024-04-13T16:56:01.426043+00:00,G31,10435065.24463959,20611729.73148434,-12953367.564488472,24694133.81490724,31.0
2024-04-13T16:56:01.426043+00:00,G32,7532757.425813292,17739730.580482803,18572325.27961796,21336442.89482783,48.5
2024-04-13T16:56:02.426043+00:00,G02,14693575.551948626,-4534337.808961256,22125438.83797233,22688387.1817708,35.3
2024-04-13T16:56:02.426043+00:00,G08,25131958.296181954,4867316.910938863,7755938.089003576,21227798.291997056,44.4
2024-04-13T16:56:02.426043+00:00,G10,-1898529.5941243246,17502620.992348395,19990483.67065174,22891415.106890645,43.9
2024-04-13T16:56:02.426043+00:00,G21,15816048.662858691,2233459.5371182174,21793061.68002038,21664850.58872615,41.1
2024-04-13T16:56:02.426043+00:00,G27,23041629.44353865,13310716.298632588,-3423295.0575270453,22291499.330627102,47.9
2024-04-13T16:56:02.426043+00:00,G28,5139604.70532899,25882663.270341452,-3051192.057570718,23696358.180422105,43.9
2024-04-13T16:56:02.426043+00:00,G32,7530605.378059927,17738886.233139575,18574003.906662293,21336750.507129814,50.0
2024-04-13T16:56:03.426043+00:00,G02,14694050.21735993,-4531686.022905758,22125699.23035943,22687915.015721902,36.6
2024-04-13T16:56:03.426043+00:00,G08,25132765.5500702,4867941.243067009,7753013.0947014745,21228035.13330503,45.6
2024-04-13T16:56:03.426043+00:00,G10,-1900640.4082103288,17503958.69044896,19989066.442862485,22891819.217737928,40.5
2024-04-13T16:56:03.426043+00:00,G21,15816505.581754781,2236067.494787322,21792549.35667976,21664553.79494568,47.1
2024-04-13T16:56:03.426043+00:00,G27,23041172.98001971,13310763.182151847,-3426407.5883283294,22292089.321807235,46.4
2024-04-13T16:56:03.426043+00:00,G28,5139374.398694935,25883077.992324978,-3048046.253924344,23695895.88472077,43.0
2024-04-13T16:56:03.426043+00:00,G32,7528453.0906388685,17738041.925259132,18575682.147588465,21337052.081656463,50.2
2024-04-13T16:56:04.426043+00:00,G02,14694525.0482689,-4529034.238046164,22125959.17189278,22687463.231527325,35.3
2024-04-13T16:56:04.426043+00:00,G08,25133572.50513932,4868565.381971677,7750087.938876665,21228271.660509095,43.5
2024-04-13T16:56:04.426043+00:00,G10,-1902750.9973523812,17505296.420458175,19987648.793441094,22892206.262272265,38.2
2024-04-13T16:56:04.426043+00:00,G21,15816962.645580031,2238675.3525487734,21792036.5929982,21664253.999727756,46.4
2024-04-13T16:56:04.426043+00:00,G27,23040716.170243956,13310809.928289842,-3429520.0483748964,22292680.499602173,38.2
2024-04-13T16:56:04.426043+00:00,G28,5139144.070544995,25883492.33508184,-3044900.385421687,23695431.529893745,47.3
2024-04-13T16:56:04.426043+00:00,G32,7526300.5636176625,17737197.65690054,18577360.002339475,21337351.562156983,50.3
2024-04-13T16:56:05.426043+00:00,G08,25134379.16135474,4869189.327691066,7747162.6215731865,21228506.093687024,40.2
2024-04-13T16:56:05.426043+00:00,G10,-1904861.3612804087,17506634.18217372,19986230.722571597,22892609.186504744,42.2
2024-04-13T16:56:05.426043+00:00,G21,15817419.854310468,2241283.110314271,21791523.388995152,21663954.518613752,46.9
2024-04-13T16:56:05.426043+00:00,G27,23040259.014186196,13310856.53709861,-3432632.4376957924,22293263.894599997,44.9
2024-04-13T16:56:05.426043+00:00,G28,5138913.72083203,25883906.29860034,-3041754.4521915386,23694971.014114622,45.2
2024-04-13T16:56:05.426043+00:00,G32,7524147.797059093,17736353.428121164,18579037.470861886,21337652.264172744,49.5
2024-04-13T16:56:06.426043+00:00,G08,25135185.518663395,4869813.0802485775,7744237.142902467,21228743.56320284,38.6
2024-04-13T16:56:06.426043+00:00,G10,-1906971.5001252042,17507971.975647196,19984812.230168905,22893004.013836186,39.8
2024-04-13T16:56:06.426043+00:00,G21,15817877.207924014,2243890.7680063494,21791009.74468793,21663657.410729364,45.7
2024-04-13T16:56:06.426043+00:00,G27,23039801.511858854,13310903.008626245,-3435744.756065053,22293855.10729537,47.7
2024-04-13T16:56:06.426043+00:00,G28,5138683.349499209,25884319.882886633,-3038608.4542264612,23694507.252594996,42.7
2024-04-13T16:56:06.426043+00:00,G32,7521994.791010548,17735509.238972213,18580714.5531144,21337955.339418113,50.9
2024-04-13T16:56:07.426043+00:00,G08,25135991.57698509,4870436.639646764,7741311.50307438,21228999.285646413,35.5
2024-04-13T16:56:07.426043+00:00,G10,-1909081.4138509072,17509309.800824672,19983393.316259757,22893390.430162683,36.8
2024-04-13T16:56:07.426043+00:00,G21,15818334.706403047,2246498.3255725983,21790495.66008889,21663361.83846413,40.8
2024-04-13T16:56:07.426043+00:00,G27,23039343.66323836,13310949.342924766,-3438857.003500171,22294446.285090305,47.7
2024-04-13T16:56:07.426043+00:00,G28,5138452.956493018,25884733.087940183,-3035462.3915706626,23694038.081507877,38.7
2024-04-13T16:56:07.426043+00:00,G32,7519841.545485895,17734665.089491732,18582391.24908184,21338257.26294912,50.6
2024-04-13T16:56:08.426043+00:00,G08,25136797.33639255,4871060.006006323,7738385.701744004,21229231.624798212,36.7
2024-04-13T16:56:08.426043+00:00,G10,-1911191.1022841996,17510647.65756495,19981973.980963483,22893787.66562418,40.6
2024-04-13T16:56:08.426043+00:00,G21,15818792.34972552,2249105.7829359,21789981.13521532,21663069.826043323,44.2
2024-04-13T16:56:08.426043+00:00,G27,23038885.46831241,13310995.540044948,-3441969.1799429036,22295036.86957784,41.0
2024-04-13T16:56:08.426043+00:00,G28,5138222.541769609,25885145.913743414,-3032316.264397981,23693573.69178041,47.2
2024-04-13T16:56:08.426043+00:00,G32,7517688.060506098,17733820.97972081,18584067.55874324,21338555.55683483,45.1
2024-04-13T16:56:08.426043+00:00,G03,23088980.995405007,-11985363.637106892,4872770.886687198,24023301.64987647,21.1
2024-04-13T16:56:09.426043+00:00,G02,14696901.685587982,-4515775.330953263,22127252.116907842,22685172.51625772,32.9
2024-04-13T16:56:09.426043+00:00,G03,23088577.737184286,-11984823.621181488,4875924.973745982,24025217.06194983,27.4
2024-04-13T16:56:09.426043+00:00,G08,25137602.796765026,4871683.179298616,7735459.739268347,21229470.874236245,34.9
2024-04-13T16:56:09.426043+00:00,G10,-1913300.5654757814,17511985.545869045,19980554.224248584,22894183.086263027,37.3
2024-04-13T16:56:09.426043+00:00,G21,15819250.137880623,2251713.1400830494,21789466.170071855,21662776.033700302,40.8
2024-04-13T16:56:09.426043+00:00,G27,23038426.9270531,13311041.600039003,-3445081.285441187,22295616.07652341,38.7
2024-04-13T16:56:09.426043+00:00,G28,5137992.10527266,25885558.360301435,-3029170.0727093914,23693107.801334225,50.0
2024-04-13T16:56:09.426043+00:00,G32,7515534.336177536,17732976.909733564,18585743.482011605,21338859.539491527,48.3
2024-04-13T16:56:10.426043+00:00,G03,23088174.18089851,-11984283.348199442,4879078.980844855,24024766.154696863,32.9
2024-04-13T16:56:10.426043+00:00,G08,25138407.958052155,4872306.1595492195,7732533.615749332,21229721.187112316,33.9
2024-04-13T16:56:10.426043+00:00,G10,-1915409.803427903,17513323.46570696,19979134.046116408,22894571.003308248,47.4
2024-04-13T16:56:10.426043+00:00,G21,15819708.070856774,2254320.396996384,21788950.764664024,21662475.645174976,38.7
2024-04-13T16:56:10.426043+00:00,G27,23037968.03949201,13311087.522953404,-3448193.3196386164,22296212.07057844,39.5
2024-04-13T16:56:10.426043+00:00,G28,5137761.646948079,25885970.427614875,-3026023.8165403213,23692637.40873186,49.6
2024-04-13T16:56:10.426043+00:00,G32,7513380.372453208,17732132.879544295,18587419.018919036,21339157.240069836,49.4
2024-04-13T16:56:11.426043+00:00,G02,14697853.4990199,-4510471.777364364,22127766.1389344,22684243.470550664,35.9
2024-04-13T16:56:11.426043+00:00,G03,23087770.329750102,-11983742.822358724,4882232.883189413,24024299.08854227,27.2
2024-04-13T16:56:11.426043+00:00,G08,25139212.820277326,4872928.946840641,7729607.331020819,21229959.249935534,30.0
2024-04-13T16:56:11.426043+00:00,G10,-1917518.8159945682,17514661.41695494,19977713.446667854,22894966.738051016,46.2
2024-04-13T16:56:11.426043+00:00,G21,15820166.148616714,2256927.553512239,21788434.919026226,21662180.631316714,43.0
2024-04-13T16:56:11.426043+00:00,G27,23037508.805590667,13311133.308841549,-3451305.282654886,22296807.157222155,38.9
2024-04-13T16:56:11.426043+00:00,G28,5137531.166748087,25886382.115673196,-3022877.496011523,23692167.644337334,47.1
2024-04-13T16:56:11.426043+00:00,G32,7511226.169423601,17731288.889221113,18589094.169390712,21339455.813159034,50.4
2024-04-13T16:56:12.426043+00:00,G02,14698329.653929625,-4507820.002982921,22128022.473633878,22683795.874408342,39.7
2024-04-13T16:56:12.426043+00:00,G03,23087366.183860794,-11983202.043730563,4885386.680093723,24023874.600918967,31.4
2024-04-13T16:56:12.426043+00:00,G08,25140017.383333832,4873551.541155044,7726680.8853894705,21230210.191019446,31.4
2024-04-13T16:56:12.426043+00:00,G10,-1919627.603258404,17515999.39963407,19976292.42585005,22895353.154377513,45.3
2024-04-13T16:56:12.426043+00:00,G21,15820624.37115556,2259534.6096515413,21787918.63315638,21661881.743510112,43.3
2024-04-13T16:56:12.426043+00:00,G27,23037049.22533221,13311178.957754493,-3454417.174463266,22297397.741709687,39.1
2024-04-13T16:56:12.426043+00:00,G28,5137300.664621985,25886793.424471326,-3019731.111201984,23691699.659865014,47.0
2024-04-13T16:56:12.426043+00:00,G32,7509071.727139027,17730444.938816257,18590768.933383193,21339756.794378277,50.2
2024-04-13T16:56:13.426043+00:00,G02,14698805.974330185,-4505168.230089877,22128278.357472233,22683336.27251622,39.5
2024-04-13T16:56:13.426043+00:00,G03,23086961.743198127,-11982661.01217949,4888540.3720765095,24023436.92093105,38.8
2024-04-13T16:56:13.426043+00:00,G08,25140821.64730717,4874173.942623292,7723754.278462888,21230427.522983994,38.3
2024-04-13T16:56:13.426043+00:00,G10,-1921736.1650945526,17517337.41363383,19974870.983749874,22895742.607041895,46.2
2024-04-13T16:56:13.426043+00:00,G21,15821082.73843654,2262141.5652531087,21787401.90708842,21661590.638500627,46.0
2024-04-13T16:56:13.426043+00:00,G27,23036589.298717495,13311224.469741998,-3457528.9949156926,22297991.920942076,39.8
2024-04-13T16:56:13.426043+00:00,G28,5137070.1405120995,25887204.35401682,-3016584.662094009,23691225.393314317,36.5
2024-04-13T16:56:13.426043+00:00,G32,7506917.045573965,17729601.028352477,18592443.310911786,21340051.21431565,47.9
2024-04-13T16:56:14.426043+00:00,G02,14699282.460188778,-4502516.458895854,22128533.79043145,22682881.207680706,40.0
2024-04-13T16:56:14.426043+00:00,G03,23086557.007797346,-11982119.727660995,4891693.959126651,24022980.63901102,37.3
2024-04-13T16:56:14.426043+00:00,G08,25141625.61201238,4874796.151166572,7720827.510832909,21230665.585807215,41.5
2024-04-13T16:56:14.426043+00:00,G10,-1923844.501490808,17518675.45891513,19973449.12037833,22896131.431498438,44.9
2024-04-13T16:56:14.426043+00:00,G21,15821541.250456605,2264748.420348853,21786884.740818147,21661296.846157603,43.7
2024-04-13T16:56:14.426043+00:00,G27,23036129.025709532,13311269.844857074,-3460640.744122052,22298572.942710288,36.2
2024-04-13T16:56:14.426043+00:00,G28,5136839.594379079,25887614.90428373,-3013438.1489274194,23690761.317690775,36.4
2024-04-13T16:56:14.426043+00:00,G32,7504762.124844746,17728757.15790785,18594117.301881824,21340349.787404846,46.1
2024-04-13T16:56:15.426043+00:00,G02,14699759.111487957,-4499864.689525768,22128788.772501852,22682437.520387158,32.5
2024-04-13T16:56:15.426043+00:00,G03,23086151.977753516,-11981578.190211067,4894847.440766071,24022544.73894531,30.1
2024-04-13T16:56:15.426043+00:00,G08,25142429.27744339,4875418.16684496,7717900.582440381,21230912.024734948,42.2
2024-04-13T16:56:15.426043+00:00,G10,-1925952.6123814164,17520013.535404988,19972026.83578245,22896523.571496353,45.8
2024-04-13T16:56:15.426043+00:00,G21,15821999.907196796,2267355.174878739,21786367.1343594,21661000.366481055,46.3
2024-04-13T16:56:15.426043+00:00,G27,23035668.406353354,13311315.083145069,-3463752.4216361376,22299177.626973756,36.6
2024-04-13T16:56:15.426043+00:00,G28,5136609.026159736,25888025.07528955,-3010291.5716083082,23690292.111703213,36.2
2024-04-13T16:56:15.426043+00:00,G32,7502606.964958691,17727913.3275178,18595790.90628325,21340648.081290558,46.7
2024-04-13T16:56:16.426043+00:00,G02,14700235.928289335,-4497212.921664858,22129043.303715993,22681962.352900814,36.8
2024-04-13T16:56:16.426043+00:00,G08,25143232.64359725,4876039.9897206705,7714973.4932148205,21231153.33329867,42.8
2024-04-13T16:56:16.426043+00:00,G10,-1928060.4977562707,17521351.643065587,19970604.129971914,22896915.08328643,45.2
2024-04-13T16:56:16.426043+00:00,G21,15822458.708623877,2269961.8287032205,21785849.08774203,21660710.448086374,43.7
2024-04-13T16:56:16.426043+00:00,G27,23035207.440564975,13311360.184663583,-3466864.027885511,22299758.61384153,39.2
2024-04-13T16:56:16.426043+00:00,G28,5136378.435804298,25888434.867027458,-3007144.93022961,23689820.25328256,40.9
2024-04-13T16:56:16.426043+00:00,G32,7500451.565959115,17727069.537231967,18597464.12407799,21340946.68928019,46.5
2024-04-13T16:56:17.426043+00:00,G02,14700712.91049196,-4494561.155902469,22129297.384019602,22681515.070862412,37.3
2024-04-13T16:56:17.426043+00:00,G08,25144035.710437723,4876661.619830505,7712046.243206734,21231388.394684438,42.2
2024-04-13T16:56:17.426043+00:00,G10,-1930168.1576129077,17522689.781864084,19969181.002951063,22897300.906305525,44.1
2024-04-13T16:56:17.426043+00:00,G21,15822917.6547385,2272568.381874254,21785330.60095771,21660414.247613303,42.4
2024-04-13T16:56:17.426043+00:00,G27,23034746.12839977,13311405.14945698,-3469975.56235483,22300359.389256224,43.1
2024-04-13T16:56:17.426043+00:00,G28,5136147.823265176,25888844.279486742,-3003998.2249142877,23689351.082195435,37.9
2024-04-13T16:56:17.426043+00:00,G32,7498295.927871947,17726225.78709308,18599136.955241527,21341243.761650663,46.9
2024-04-13T16:56:17.426043+00:00,G03,23085341.030614804,-11980494.351978444,4901154.113129041,24019301.279720943,26.1
2024-04-13T16:56:18.426043+00:00,G02,14701190.058164636,-4491909.391883772,22129551.013449006,22681048.279480577,35.2
2024-04-13T16:56:18.426043+00:00,G03,23084935.12002395,-11979952.059703154,4904307.253835606,24021236.1662373,37.2
2024-04-13T16:56:18.426043+00:00,G08,25144838.47786641,4877283.057162592,7709118.832693587,21231639.335768353,38.6
2024-04-13T16:56:18.426043+00:00,G10,-1932275.5918269893,17524027.95169024,19967757.4548066,22897693.325506918,43.8
2024-04-13T16:56:18.426043+00:00,G21,15823376.745517924,2275174.8343113074,21784811.674024466,21660114.173191898,42.9
2024-04-13T16:56:18.426043+00:00,G27,23034284.469798103,13311449.977580484,-3473087.0253067887,22300948.47302503,43.0
2024-04-13T16:56:18.426043+00:00,G28,5135917.188486708,25889253.31267099,-3000851.4556757757,23688879.502978265,33.3
2024-04-13T16:56:18.426043+00:00,G32,7496140.050777894,17725382.077165216,18600809.399707004,21341545.056973826,48.1
2024-04-13T16:56:19.426043+00:00,G02,14701667.371243462,-4489257.629991621,22129804.191969905,22680597.996004727,35.1
2024-04-13T16:56:19.426043+00:00,G03,23084528.911698237,-11979409.509998625,4907460.314211653,24020781.070932075,43.5
2024-04-13T16:56:19.426043+00:00,G08,25145640.945940483,4877904.301825972,7706191.2613854455,21231870.174201425,39.3
2024-04-13T16:56:19.426043+00:00,G10,-1934382.8004132835,17525366.15252192,19966333.485531468,22898084.87219743,45.5
2024-04-13T16:56:19.426043+00:00,G21,15823835.980928024,2277781.18586931,21784292.306973226,21659820.066744957,44.8
2024-04-13T16:56:19.426043+00:00,G27,23033822.464774404,13311494.669082481,-3476198.41650282,22301542.68715786,45.5
2024-04-13T16:56:19.426043+00:00,G32,7493983.934672948,17724538.407479383,18602481.4574731,21341844.57237478,50.4
2024-04-13T16:56:19.426043+00:00,G28,5135686.529627706,25889661.96974603,-2997704.5981646287,23686079.43650675,27.4
2024-04-13T16:56:20.426043+00:00,G02,14702144.849764837,-4486605.870051465,22130056.919601295,22680137.207497794,40.7
2024-04-13T16:56:20.426043+00:00,G03,23084122.408902466,-11978866.707135767,4910613.269149029,24020316.69211102,32.7
2024-04-13T16:56:20.426043+00:00,G08,25146443.11453084,4878525.353785193,7703263.529671912,21232114.51910303,41.2
2024-04-13T16:56:20.426043+00:00,G10,-1936489.7833783505,17526704.384332053,19964909.09512388,22898469.194497798,35.7
2024-04-13T16:56:20.426043+00:00,G21,15824295.360963875,2280387.436569179,21783772.49980187,21659522.679657083,44.3
2024-04-13T16:56:20.426043+00:00,G27,23033360.11330577,13311539.2240147,-3479309.735957509,22302134.4582602,45.8
2024-04-13T16:56:20.426043+00:00,G32,7491827.579634722,17723694.778098553,18604153.128475294,21342147.64762015,50.1
2024-04-13T16:56:20.426043+00:00,G28,5135455.850222375,25890070.24435521,-2994557.7013712428,23685611.731237914,37.7
2024-04-13T16:56:21.426043+00:00,G02,14702622.493695889,-4483954.112273529,22130309.19632542,22679682.42186577,40.0
2024-04-13T16:56:21.426043+00:00,G03,23083715.611706607,-11978323.65111626,4913766.118368315,24019863.132424958,33.5
2024-04-13T16:56:21.426043+00:00,G08,25147244.98362249,4879146.21309356,7700335.637526151,21232363.33126038,44.8
2024-04-13T16:56:21.426043+00:00,G10,-1938596.54047139,17528042.6469298,19963484.28375636,22898876.620886456,37.0
2024-04-13T16:56:21.426043+00:00,G21,15824754.885596838,2282993.5862970254,21783252.25253513,21659228.259106223,45.4
2024-04-13T16:56:21.426043+00:00,G27,23032897.415379517,13311583.642428096,-3482420.98361555,22302722.948721603,42.9
2024-04-13T16:56:21.426043+00:00,G28,5135225.150228372,25890478.136488464,-2991410.765484191,23687487.834514607,45.6
2024-04-13T16:56:21.426043+00:00,G32,7489670.985638202,17722851.189045444,18605824.412728626,21342445.348198462,46.3
